source_ip,destination_ip,source_port,destination_port,timestamp,packet_size,protocol,connection_duration,num_packets,avg_packet_interval,payload_entropy,suspicious_strings,url_length,num_subdomains,ssl_cert_validity,label
201.129.104.223,88.226.181.206,24847.656972459456,5316.54721569934,2024-09-09 04:17:51.947226,884.1846801001589,SMTP,3.929437889464279,10.399007639002003,0.6768364543174298,6.666155746443607,1.0469027715564092,97.65650469244447,1.99116086114601,0.9862652286450933,legitimate
212.224.86.194,84.229.34.54,49253.32630833673,36918.858385770516,2024-09-09 16:12:39.947226,686.6926153997354,SMTP,0.6560125784115963,14.907951277013112,0.8613496040050955,2.1755751492840996,0.04913539950329406,64.74619202693462,0.06291282973644167,0.9790680533141168,legitimate
215.33.229.128,73.173.192.140,41084.72581454235,417.28035201630644,2024-09-09 09:56:18.947226,511.52966761539506,UDP,0.5095377464395198,10.048669097947501,0.8075550113397589,1.525251261846249,0.9545432399457545,75.9808497358578,7.677176245766257,-0.001851593372217795,phishing
124.149.159.189,177.119.34.58,32766.423741975672,6247.226684743471,2024-09-09 01:09:34.947226,651.2196296933075,UDP,3.0550250219399793,5.278116428217016,0.33047876630352735,5.906382187532732,2.0461343181244613,123.97417945645728,2.963494911501722,0.015648830107320162,phishing
235.255.163.184,76.32.177.149,4353.103849365501,-494.62655670499396,2024-09-08 18:29:13.947226,674.3504811882265,UDP,1.0879464238151653,13.837353039317883,0.07110330432316275,4.609223238708362,3.860605502590182,140.27633976639348,9.994027650624732,0.0023524249791725084,phishing
115.121.98.93,224.84.173.37,21061.788302912493,20977.17006142684,2024-09-08 23:49:54.947226,453.5649157173132,FTP,0.19191953891870772,13.065053329340735,0.5082923438084931,2.8034908111975674,0.9161622651298854,49.499053024102665,3.258897803283513,0.015024382332900743,legitimate
185.180.76.46,203.96.35.216,48430.71200657411,6175.065474513328,2024-09-09 02:35:27.947226,738.5577973219625,FTP,2.792434256081955,9.828940460055389,1.1413215830220789,1.8112134275686134,-0.068742846140419,22.818491605979908,0.13783498681887174,-0.028897212200931964,legitimate
18.239.199.114,13.32.78.116,49563.441558092905,18669.13174114491,2024-09-08 21:17:52.948226,748.4309600941732,HTTPS,1.142549842927794,15.26009686280515,0.5409521386369361,7.3511029203280165,1.099122452937284,32.098856342265435,1.907208886295373,-0.00370115672479882,legitimate
243.139.92.56,165.111.172.57,39200.91511267273,66.22934923162882,2024-09-09 03:24:03.948226,650.8227724119894,HTTP,0.9549965435149779,6.178970764667899,0.86656943747227,2.2025722844532396,2.0164105047846825,176.3712296418954,5.00765787445711,0.9712182373407794,phishing
114.21.252.132,227.200.206.187,51316.47532691247,54361.95164818812,2024-09-09 01:58:06.948226,434.58679039667356,SMTP,2.469266043811359,6.899019010993955,1.16877992224601,3.7195047392758513,0.011856292878397198,14.07257588535267,3.8019031346998564,0.9906837453311698,legitimate
139.2.171.180,84.153.245.236,55024.38107329387,15095.622709795824,2024-09-09 11:47:03.948226,726.3365233417114,TCP,2.469840958149088,9.079150856289424,0.5662247907494374,2.3171174076425243,0.0490940190421967,46.510805820081906,5.342148725222629,-0.02288925281954718,legitimate
138.88.93.191,206.15.220.91,23724.71795985637,-735.3226745066186,2024-09-09 11:38:40.948226,469.22546115834587,HTTP,0.3582538821425296,8.080788628116132,1.3489689714993311,0.605229029976962,4.082130844370649,126.43513934062483,10.062724443553314,0.9760860059149337,phishing
87.121.184.164,99.140.158.24,24904.956456842247,1364.144600015032,2024-09-09 15:23:29.948226,587.1336455323594,SMTP,2.6165302005916073,11.862831045817542,0.2673151832898792,0.474932930895798,4.986589357729587,185.17368020563015,5.196534155394062,0.011638236603389227,phishing
116.249.142.154,64.244.0.28,52556.55643710505,-1785.174467010359,2024-09-09 05:57:15.949226,896.7717707011055,UDP,1.9641157425851021,9.110544305275031,1.0568951844610415,1.0947226427206649,4.818752420287866,138.90946908337006,9.90846974459357,0.002143364577707192,phishing
216.96.77.90,13.208.31.204,55285.48529820623,65408.20005791342,2024-09-09 00:39:47.949226,797.8853160693764,UDP,3.010492750552031,4.9563380181925325,1.517542799332088,7.49079425098507,1.069222378902356,38.806558038674574,2.762468987725337,0.02299418326448255,legitimate
94.92.180.203,135.17.34.103,40785.415216415066,261.3690274988951,2024-09-09 08:24:05.949226,557.4940155994067,UDP,0.6508453469925395,6.139996187918953,0.1328252199681811,2.7158509663964354,4.940855937927425,107.85881772570976,7.022381952355667,1.0136480906390204,phishing
122.114.212.53,245.200.8.7,19760.10557059161,49166.45781504203,2024-09-09 05:30:13.949226,668.4304956582523,HTTPS,0.2980135712234066,6.896818508482949,0.37456320453867187,2.732946473232617,2.0674180677071736,41.29175787154241,4.977568820478541,-0.03520694589720371,legitimate
59.54.148.119,64.45.161.109,19373.01438950906,-127.62297306795892,2024-09-09 08:03:53.949226,912.7942128415937,FTP,0.402510665959891,8.899280551311552,0.31612558886396097,2.8353248690562234,1.0399728000541606,176.61097428287428,3.945059890090287,1.026080471161681,phishing
194.192.247.53,195.152.28.195,59852.82429067833,395.38997625143264,2024-09-09 17:27:14.949226,514.462728013678,TCP,1.5749310014713493,7.036411440415981,0.07578140717845222,1.6675659396522982,3.947745486637618,166.66985616810598,4.0288465600678,-0.037423784710429314,phishing
242.154.147.134,127.66.94.43,41692.81582470451,878.3980412603681,2024-09-08 20:28:23.949226,701.2863202987033,HTTPS,3.516446486575643,8.857688967504801,0.5915984586746049,5.9339817116584594,1.928024108448048,111.5986487465193,6.4825272744224005,-0.027929612787462546,phishing
115.167.158.106,174.116.142.105,10226.375533834569,553.1881464339557,2024-09-09 04:12:07.950227,632.1846299137503,SMTP,0.37436418988058395,9.138645255960295,0.3729500346095413,7.253428798684301,3.8866903773515387,127.83214332150295,8.05846155711052,0.0053717132816161585,phishing
6.47.130.214,160.24.119.223,31221.540608439962,421.30404889022844,2024-09-08 18:22:58.950227,608.7343420421836,SMTP,0.47211495426227396,11.344013092234608,0.29718279078953386,6.343405726127701,3.9761019525992327,111.26554948721436,3.197574247124815,0.9951101604018493,phishing
43.190.237.0,75.119.182.251,54824.11515939802,1556.4632356426573,2024-09-08 20:50:34.950227,714.4898998766905,UDP,3.4830820715849775,7.245284864099343,0.6350156480837728,2.719329542560069,3.0305710180181094,152.96848085210206,7.919423841732424,1.0237275684948648,phishing
18.117.228.201,150.20.96.156,55856.724633286525,57603.08593950106,2024-09-09 12:14:56.950227,895.248968695912,HTTP,2.6955947212395213,10.09498536284709,0.08663139280992822,7.325281280483011,2.0646773646432672,49.903386785349284,1.9916406222575411,1.0249053665303094,legitimate
108.111.80.38,58.96.69.249,49195.37593748818,-246.66108264522052,2024-09-09 01:05:01.950227,532.8418809217325,SMTP,0.8004143496491106,11.076270846485961,2.0579374459748894,1.183959736209471,4.015521873050733,166.9771835883624,5.8610311845964,0.026580892825147483,phishing
141.159.173.174,75.211.190.44,24529.692318891273,62293.32506461448,2024-09-09 02:14:55.950227,933.0928721845819,FTP,0.4966211295493432,11.089292070365516,0.8772911292381471,2.5453808172991454,-0.013404945320938173,81.17198157902665,1.9616916767421089,0.9637253371172093,legitimate
5.46.185.225,53.96.226.53,4949.778244743808,12614.069099041213,2024-09-08 18:33:02.951226,573.4770700608017,FTP,0.6819099025559636,10.048053085949562,0.32687235640792395,5.845974852925489,0.8999916098711982,66.27031936243378,1.0949327516948157,0.026869618954294926,legitimate
192.227.89.119,69.69.20.100,63881.8639906785,-687.4166016286968,2024-09-08 21:27:20.951226,833.3420301690447,FTP,1.3912278590458127,10.788794765405559,0.0031848244165225952,1.604950292186559,5.1144546584628605,130.45735443415697,5.892882682720245,0.011467067052745408,phishing
35.134.84.132,93.130.114.231,30523.720975643373,7673.264510195443,2024-09-09 10:45:45.951226,511.7367744277148,UDP,1.990614076055784,8.789510092181747,0.3172312233929079,3.731150004938453,0.9866737481860525,109.01437801195404,6.988808874491493,0.03590102496006066,phishing
199.164.254.211,206.54.171.29,56549.41208107049,682.5036899138615,2024-09-09 04:15:01.951226,709.4767509114557,HTTP,3.1210632956817714,8.01770296984392,0.021138685628750927,6.003722590821135,2.946989972945926,55.11734709772007,9.772115245574673,0.9882861583991134,phishing
165.6.189.57,202.82.197.235,8246.347780220412,49414.553478142276,2024-09-09 08:35:14.951226,687.271144387423,UDP,1.2338371333119038,14.6901796187562,0.11064439526066838,3.559549514276564,0.9545625944937458,6.237925905593852,0.7747345120855301,-0.007179159158520058,legitimate
83.35.26.25,182.252.66.200,7529.799492834036,21193.07152021444,2024-09-08 18:43:39.951226,641.7009434371583,TCP,2.816934338620589,16.202852635825323,0.14894993009888602,6.3718506517101625,-0.03969251678328729,53.17787961190461,1.047021433747291,-0.05148199792401414,legitimate
148.119.68.58,13.105.44.227,50928.48995415274,16421.28930627277,2024-09-09 05:46:40.952226,623.6173029839381,TCP,5.259927389632079,10.851560726504113,0.3134607488507462,3.3758950912699204,1.0722440417519905,82.10920555157038,5.063651418340492,-0.0011737254962880686,legitimate
40.233.167.171,102.200.45.173,52372.09047754174,174.29513584142646,2024-09-09 03:48:07.952226,651.3550182779776,TCP,1.3591645700438362,12.836647453304709,0.8101882575427966,5.637110646334084,4.048513706638034,149.54099201349575,10.256636276611015,-0.024480206440746326,phishing
133.29.41.187,65.114.31.10,18479.591652405183,51582.51086888922,2024-09-09 05:35:46.952226,1221.7905368654453,SMTP,0.21222166625188504,7.910051185602689,0.29413649383246937,6.802648513934849,1.9820357455265103,61.72237968743672,3.109113457704907,0.9938427650398904,legitimate
1.235.112.255,136.158.173.106,8129.080595789288,1111.8959595668682,2024-09-09 14:14:06.952226,993.4946601574795,HTTP,0.018857870291335857,4.931161599049085,0.11522787478109453,2.831801162255488,1.0309467262001082,190.02814535079904,6.986074690024376,0.9400159383369014,phishing
14.154.73.221,75.106.236.50,32553.09256797664,6927.722741544228,2024-09-09 11:29:47.952226,686.6389644780825,UDP,0.7695066943421089,13.949502818925762,0.10771443133712977,1.917795230763378,5.0663537405357735,181.8004441504691,3.126395080052624,1.034328405299731,phishing
237.255.179.44,150.224.208.70,49782.09232929978,705.8685939453128,2024-09-09 01:15:42.952226,784.1098120765961,FTP,11.23417749268396,8.196368792040866,0.4454735941087303,2.8647256256854106,2.9690957417981787,61.677074857719354,7.8446729870192256,0.004954230544019322,phishing
220.129.5.239,205.233.42.27,28077.989010449877,-320.5191533561239,2024-09-09 15:31:01.952226,676.3532834088572,HTTPS,10.578648738988607,8.622395516791745,0.07018623630608745,0.8815936095026652,5.125024112101151,104.50170804082859,5.84570977297014,1.0021710100183585,phishing
109.115.107.52,38.81.254.164,9807.374879632296,657.099814416724,2024-09-09 09:05:19.953239,744.4725438530808,HTTPS,1.2054785391952854,5.107021453022666,0.3928440197065401,5.358083856312093,0.9595720708010476,25.270570733353626,4.961558791462267,0.9616442569267433,legitimate
119.127.168.50,189.212.248.83,3485.341480489533,59108.245111738564,2024-09-09 17:47:47.953239,859.6268947076554,SMTP,5.068090668419806,10.238769934089778,0.05131517646486289,1.2957465102824988,2.010766150760585,56.31800868210838,-0.12922425895389894,-0.01164056787432618,legitimate
109.208.174.35,117.81.80.78,56392.08889421061,44425.940008508085,2024-09-09 09:33:15.953239,550.2431491951927,HTTPS,7.936641912842717,8.874217911491602,0.05670416669123125,1.585530656681245,1.9974282077107184,58.23299711414478,4.166415461200402,0.973964099810875,legitimate
139.77.232.86,159.14.232.114,12706.670992217238,56760.85684226831,2024-09-09 16:30:45.953239,605.7563265776632,SMTP,1.7712263422027839,9.123064250387994,1.151854779953054,5.907156259858808,1.03034747748466,83.4663472092087,0.1022436755496312,1.020245972994877,legitimate
231.145.144.241,104.202.104.173,25127.30614561319,6616.685536427671,2024-09-09 03:04:10.953239,1002.7333101466063,HTTPS,1.7809657228456266,8.272232047872777,1.0324501280311817,6.29997071300141,1.0303611062524105,45.713833889821544,5.0070428354604095,0.05432424238830776,legitimate
91.63.95.199,177.70.92.185,50490.20058566357,8011.05679690874,2024-09-08 19:22:41.953239,735.9831717089954,SMTP,0.8458083791839289,11.061727625140293,1.7025981444286737,1.2437159155801796,5.0685230122582015,51.12591328636312,9.08507763961885,0.019955359279228008,phishing
114.136.199.28,223.72.75.203,48702.94723607498,9539.381672346499,2024-09-08 18:05:35.953239,724.6230909625955,HTTP,0.33125398960924307,8.239327847850959,1.1033157044276098,4.644392327577466,3.0425479387992533,191.51411826487308,5.215562444100799,0.9944470134648014,phishing
74.214.102.228,219.90.111.221,15836.389317521482,65006.85114779607,2024-09-09 11:58:32.954256,542.0734982655243,HTTP,0.4690230411833543,10.887047361007898,0.8142178647873249,7.012677555826686,1.0299398125908432,94.93128500030484,-0.23409903330992882,1.0049302534214832,legitimate
233.49.57.212,230.132.87.49,38862.31661648686,18919.175994082063,2024-09-08 23:42:06.954256,826.2789744383713,FTP,0.9274658816143876,7.811863391754143,0.7334120759841417,5.455882384637153,0.039411348443027405,54.45323398136036,1.0617763407869303,-0.013412343139521197,legitimate
22.107.74.57,246.229.190.202,43179.30883110221,57885.0878804968,2024-09-09 05:31:55.954256,903.4890550026229,HTTP,0.15781919005826178,12.204179309421383,0.156519192908685,5.439166027786,0.9979717854978728,53.71216753044344,5.1038723636595265,0.038023108931678706,legitimate
102.78.232.178,20.104.234.166,61800.58989492872,8604.483968782226,2024-09-09 11:38:57.954256,550.649377275207,HTTPS,0.08504085916684152,10.97742182517603,0.6116845169035631,5.2864985802097975,0.945762094221797,103.71665260766144,5.148766402896091,-0.015691295132310237,phishing
62.144.236.113,66.147.51.59,42874.62885459218,34443.11560433892,2024-09-09 14:22:56.954256,579.9891209266596,SMTP,9.759971608463438,9.212882392196361,0.16299099840337397,3.8052211100999354,0.9969742035418018,72.49410775210983,0.29789839940382734,-0.019580257041891584,legitimate
146.199.90.183,99.46.221.245,56920.01675343406,9378.602642530253,2024-09-08 23:16:16.954256,553.2550039090223,FTP,0.468443648361063,14.921210525123346,0.443783888220714,5.924035041506722,3.991538353258101,133.8444677941294,6.615441219725047,0.9746415980402363,phishing
157.106.12.244,194.20.213.164,25062.432475655154,9694.687745922463,2024-09-09 06:02:07.955227,960.9559248145562,TCP,1.598215513470419,16.09857917229266,0.45435704980024577,6.784886929052231,4.086635362713548,123.79557939573432,9.052712284696025,0.01044126763556913,phishing
120.86.83.34,228.211.36.2,13482.511671106591,561.2721281900933,2024-09-09 07:38:57.955227,877.6967523765037,HTTPS,0.05568865854697437,8.032616458838277,0.44474022224687826,0.5094581422712364,0.9876298550705602,155.01136743897686,9.989445362916323,0.024180130710740634,phishing
140.27.51.245,43.204.40.49,19849.01653791907,62631.3981304252,2024-09-08 23:01:57.955227,617.925479685365,FTP,2.9107429710541277,11.130108822425564,2.4045959066411475,4.840089744607956,0.9324102209651832,12.765957898582517,3.714113451356752,1.0278134292604229,legitimate
104.82.121.246,77.191.2.85,47272.100763498405,973.8236080431799,2024-09-09 00:54:43.955227,689.4383732715667,UDP,1.3897215739624666,13.322091141007522,1.3621433121105024,7.723537447643246,1.992917260462021,123.02380460608039,10.215511445074052,0.005469066585963098,phishing
61.9.56.171,33.116.74.221,63840.969655917106,-1067.0513325306365,2024-09-09 12:54:28.955227,717.0293632235661,UDP,0.4377864393969064,8.844090798668809,0.15856194437075583,6.77501101814942,4.953173249569615,192.24924166327403,3.0615383568363623,0.9609657530691353,phishing
156.119.92.83,232.32.206.211,27024.146866453586,63727.599675040954,2024-09-09 00:01:46.955227,593.4920262652563,TCP,2.0344970953773927,14.320179301940042,0.4046770792785706,3.432456862595066,2.0580175459753587,34.76006433915555,0.8941211198639126,0.9916665988825255,legitimate
218.170.116.203,235.224.60.238,54596.77415274215,1158.4746702186978,2024-09-09 04:41:07.956226,858.2313924440474,UDP,1.6357854206945834,9.48782561618592,0.5925682962772666,5.538899702611106,3.9469340539015034,72.42498904181512,3.0584269932316204,1.0189425907735232,phishing
94.201.176.223,42.106.147.200,5109.13940684606,-1684.2533272656763,2024-09-08 18:13:47.956226,833.4252284534878,HTTPS,1.362905390860587,8.903376903465261,0.4934179707443829,1.0798567147058624,2.9903079864342392,181.969961351533,4.97355730919965,0.014519299509408156,phishing
209.160.217.161,1.41.136.57,34457.31726721275,16494.3827596402,2024-09-09 12:21:31.956226,909.3909077980261,UDP,2.121934923145097,17.85448573221315,0.22349451518948174,3.412242104524333,1.9838144531145008,17.308910183641235,0.17657115832367695,0.0028132105522265154,legitimate
71.72.98.99,197.188.176.112,10385.796865542015,64943.948428301235,2024-09-09 11:11:46.956226,709.044361497912,SMTP,2.139335786690158,10.204810022375167,0.6634545661935644,4.23878924892221,2.0109707749983046,94.98163896815609,0.1626874741029294,0.04842415556150141,legitimate
232.46.135.219,138.134.96.140,39769.1421130795,52477.839844647555,2024-09-09 08:09:19.956226,1220.471358406564,HTTP,1.4969090609719908,7.831110022829723,0.8768673786509762,7.229586573259767,1.1921899853460354,54.40903653335376,0.9847976337334267,-0.005671167532163864,legitimate
196.218.96.93,86.179.133.17,9092.917676745596,2733.082854132173,2024-09-08 18:36:21.956226,895.9938068505359,HTTP,5.9299359895772,14.188628242625413,0.8292378588105204,4.556303368186771,0.9454053359248579,65.20722145258486,9.981394899712415,0.9611324212323892,phishing
214.165.106.123,4.111.43.250,16916.704797015576,8105.233668472614,2024-09-09 12:57:27.956226,886.4810942341846,SMTP,2.6277979747864064,7.347762384072043,0.8706879698788413,1.7630854072763953,2.853099252006824,165.80588510891116,8.135718321390119,-0.0030897304619046254,phishing
191.165.142.169,119.19.81.244,47892.16360077958,58231.99086944377,2024-09-08 22:04:10.957227,753.6881204709343,TCP,1.4417645365938812,14.216582350092239,0.2539423690380418,4.48485428904146,1.9989771736680524,27.685036125120043,0.812001571835148,0.9809041992896388,legitimate
32.99.230.248,23.186.152.252,23210.986081854506,6745.879157802703,2024-09-09 14:34:42.957227,569.484801964795,HTTPS,0.5550110417518845,15.113851900187,0.5830676863454256,2.106247261216462,2.0067406126597365,168.7772475106147,7.908150830882609,-0.0326995922491957,phishing
9.193.215.227,61.105.162.70,20926.070125985487,937.3005415469777,2024-09-09 01:03:52.957227,781.1180124076104,HTTP,3.2265057009490956,11.74850495948497,0.9366211063434408,6.23346266181776,5.06250249299893,159.57131324880075,4.127459533542032,1.0057851208362762,phishing
169.78.49.110,108.36.154.104,10714.617846532345,37685.71197369638,2024-09-09 15:02:25.957227,558.7819555003357,FTP,0.3199398572817096,7.824997415255175,1.2199720060780308,2.3106421071364767,-0.02308673879376215,89.61659278879289,4.156711138886408,-0.010123093770392774,legitimate
245.254.208.57,208.35.78.157,64176.69688236932,8211.039013584797,2024-09-09 02:57:28.957227,542.0929760469261,SMTP,0.8999371873424846,8.048599588138778,1.222757206270703,3.4634344581294156,4.96554936403764,160.35199814007507,10.109876872293452,-0.004495930529422003,phishing
151.121.204.249,228.1.182.171,49324.45356876441,62094.25898047497,2024-09-08 21:37:31.957227,1132.668452210558,TCP,4.0846970878196265,9.797384096428209,0.7599776458914835,3.4782745492442584,1.043026954687616,75.38306208460297,0.07102706347726748,0.9886837878723422,legitimate
247.162.146.110,107.131.41.126,17912.512886074044,372.932891549119,2024-09-09 16:52:01.958226,497.33542007977195,SMTP,2.606749990852999,7.9921610331425805,0.04841878547090535,7.032633737455144,3.988055983485273,106.3907194685581,10.051635274896828,0.9794160586253137,phishing
17.222.237.193,147.227.157.119,52027.444053404295,42369.57714830998,2024-09-08 19:22:35.958226,1017.6677200258823,UDP,0.7168177600034912,7.953629425275908,0.4826990877084569,6.1113194741009,1.8890839665608883,11.149195094831363,-0.006251750207731,-0.01528213548592234,legitimate
212.174.99.223,35.160.63.77,61621.34940737039,4915.039215481658,2024-09-09 10:22:43.958226,559.5181670965625,SMTP,7.903107432722836,8.98631940666387,0.8966878153774348,6.145450710647388,1.9202917005433973,74.94575104794038,2.1629917372673653,0.9863615602000041,legitimate
65.48.168.189,249.107.45.69,5478.45803364941,480.4122881810077,2024-09-09 06:03:55.958226,564.6953459670135,HTTP,1.0192096990535267,8.815326891142396,0.08712211210551422,0.7952253700191982,4.004034966951015,89.33215623345544,3.786171265392386,0.01394269368934582,phishing
183.167.41.171,122.56.191.105,29229.47683282693,-960.6186296142998,2024-09-09 06:19:29.958226,791.905071830723,FTP,3.084228758329001,12.994842702632683,0.6390647245871527,1.2182956374689518,3.040436199025361,80.4633664975953,8.843651872991975,0.018109109163996065,phishing
61.117.116.54,155.215.204.52,10848.592854699447,1652.9715741056582,2024-09-09 13:54:25.958226,1144.1691340024663,FTP,0.3430295933832527,11.12112530336795,0.05661126357609903,4.8042783421480175,0.891290431112265,84.31951388319324,2.886612537922291,-0.0015374561485006232,phishing
66.14.188.225,36.144.231.51,7201.705189024315,18912.32613999067,2024-09-09 04:30:52.958226,555.5216804532964,FTP,-0.015391850884914723,8.857180161640358,0.09354273221982645,5.6344808301316345,-0.1360047115584185,86.36925253117467,0.7446343097140291,1.052310631180358,legitimate
184.214.130.191,31.100.67.122,34128.64497875612,-251.4647595037821,2024-09-08 20:17:01.959255,816.9756263994365,UDP,3.7247374634929065,13.85854017662088,0.7110300997470678,7.223843520257492,2.0614417569074197,188.56540651888045,7.042609537467636,0.9937251245476033,phishing
180.184.89.76,46.171.155.203,58157.727693973415,7762.353983905877,2024-09-09 08:20:39.959255,564.0069452938775,TCP,0.5379336279755542,15.179307409790399,0.5889807032534394,6.1497075538895976,1.9688458469230268,141.45042722609824,10.011456054941725,0.03834461325043468,phishing
120.179.130.121,193.215.134.48,61536.34042224901,440.88911964231664,2024-09-08 20:46:05.959659,742.8884619225427,HTTP,4.011350824211335,6.873340030846177,0.399767392101638,5.0543626706158316,4.095946847080668,80.57639981593583,7.906368485705004,1.0662640046496894,phishing
193.253.162.66,40.233.173.244,30430.79639450899,7907.864995973476,2024-09-09 00:01:41.959659,506.0574514404315,UDP,1.5092257706600156,11.796801031082424,0.0952680120925987,4.15100939289,1.027752932650353,33.160776498508156,3.033970330222144,-0.011641365467320204,legitimate
177.68.252.168,53.58.7.81,8433.402336277231,3293.0997223671056,2024-09-09 05:33:31.959659,993.5513058981787,TCP,1.7112117257456332,6.769865324783135,0.5321233349035855,4.86889392319095,2.0065329943281425,69.0264051803727,9.942979268665098,0.02394954945790496,phishing
171.90.73.208,5.200.97.104,23418.258920330733,28263.340934601692,2024-09-09 11:34:47.959659,634.119720451663,HTTP,2.620138275935689,8.905596322190508,1.1195524040312277,7.151901255205382,1.995261419786327,27.669606739252576,-0.14007963426094114,1.0376015212670504,legitimate
175.196.32.36,222.186.112.126,29090.096453613813,4367.181993405974,2024-09-09 03:06:07.960227,660.4438189946893,HTTPS,1.4140474797197378,5.049943125865156,0.10879925426021186,6.99181073311359,-0.052284569745200064,68.39253084340059,4.127143093653535,-0.001047658554141686,legitimate
167.22.193.185,247.192.24.77,58369.91542600355,1208.40843262607,2024-09-09 14:29:06.960227,972.9756084140655,FTP,0.07972798226542573,8.866561403558482,0.21957941703602876,1.3148614449695997,5.022503755856127,145.90305054202352,9.013450663807802,1.0354266279834092,phishing
205.58.33.55,237.205.46.83,31130.96484710304,64816.74954186772,2024-09-09 14:27:25.960227,675.269469516034,SMTP,2.795400615212808,8.617867756455635,0.15257180867678216,5.272054256854214,1.0268803187626874,19.823371162194693,3.820427249090701,0.024977289922264438,legitimate
22.244.111.38,30.60.149.166,29097.9567771999,-1227.709972022991,2024-09-09 09:36:32.960227,487.9658999881537,FTP,1.5675055377822862,7.15458534326704,0.14488189408897237,4.309055128627767,4.9468547158709635,114.31872964093114,7.879178169392757,0.9882737227388688,phishing
173.47.89.97,58.141.205.34,33210.68126352324,-961.7831634752533,2024-09-09 10:34:24.960227,545.49832316169,UDP,1.1118273247214625,11.95934494417422,1.2790140137631452,3.2123192574453996,3.812999619477692,54.17519055493204,6.02472995062217,0.9598049144051836,phishing
109.163.65.167,232.225.211.69,23512.771254942054,-918.7120637470094,2024-09-08 20:38:26.960227,685.382298852559,TCP,2.3723437793485873,7.0957171132142545,2.3423270503244926,1.7852707131698653,2.0234781559948463,70.19323292158356,9.191211164802546,0.018034736818410765,phishing
5.208.91.114,246.213.184.34,5151.208444001117,8645.693033178855,2024-09-08 18:56:20.961226,827.7109590401923,TCP,0.1443541442894371,6.217869259565421,0.45054495313163084,5.353642263393662,2.019420740861991,67.23523609937362,8.829655196286003,-0.009978482196261814,phishing
14.44.44.209,240.198.81.169,6177.625304877054,7571.760730098072,2024-09-09 13:07:25.961226,670.5036241382164,TCP,0.16091762497151216,7.100715062228048,0.5223589803908194,0.8503671311691267,0.9918663270207668,184.97148334818033,4.029939231402594,1.00131868641973,phishing
16.91.127.41,83.11.6.42,27134.61953065554,-1433.1925402776606,2024-09-09 15:26:05.961226,621.3726177900028,UDP,1.4608030275458068,9.338098622966513,1.7122192729135348,1.1377707953097862,3.94301869160266,143.74084321786856,3.082540288138107,0.9944124877597721,phishing
232.15.180.81,179.116.51.155,61668.4676494256,-1196.7894580693494,2024-09-09 01:09:48.961693,736.670312165958,HTTPS,1.0542991939515844,9.010072962056759,3.2266660206933855,5.9254412879616885,4.926555111382566,154.5285572882955,4.120864032672682,1.0138153314487885,phishing
2.185.186.106,91.48.92.0,38251.6321096246,60846.89385291667,2024-09-09 01:23:07.961693,588.5696473943589,HTTPS,0.27219067069905417,11.801951397640792,0.09183479729422184,7.879881209633455,1.0313862154586666,90.18446560963658,2.8630123998979413,0.01930798988985365,legitimate
226.63.236.73,5.60.201.206,17262.51589019389,20293.29470845762,2024-09-09 01:36:28.961693,582.0834125611916,HTTPS,2.374863612155242,6.025873020223196,0.7821388464969261,4.680124956618362,1.959523165057743,24.92567544864126,0.9835097133507329,0.04928120097753175,legitimate
13.180.24.238,204.242.234.181,3491.2437513537366,32883.69435250613,2024-09-09 15:24:40.962222,730.203378977686,TCP,2.612727914093634,10.891467253080227,0.29392897296135345,6.652066586240961,0.9881115167728483,92.87352491593674,1.880392435013694,-0.013576497295300015,legitimate
240.196.175.66,152.48.129.19,54653.40950220299,51563.43299554341,2024-09-09 08:21:08.962222,816.5773404259074,FTP,5.317925871247256,13.985702569034004,0.130365930892655,0.5072248232659246,-0.13839079884550304,22.23912661205624,3.8896108052479015,-0.044930307516220264,legitimate
52.129.108.77,135.28.192.139,29121.148774355657,61137.054022457065,2024-09-09 00:02:49.962222,587.9756660003134,FTP,1.9273841824042321,10.987463934425765,0.6398475258630861,3.296294896838685,-0.10146451362455453,47.868729946782494,1.7840374566013548,1.024067338150955,legitimate
110.245.225.249,115.214.86.102,18470.978149817947,36561.13254929503,2024-09-09 00:24:39.962760,843.010826911345,SMTP,0.84657756942926,8.971508075450398,1.1288037946627971,3.9275083408613263,0.07094395290068696,30.577665735043777,3.114387453877427,0.018022370881041718,legitimate
130.38.0.220,67.184.165.236,12856.932659626329,65007.72415662995,2024-09-09 07:12:48.962760,437.8430490528021,TCP,1.624647235320338,15.191976546134724,0.20984097600195956,7.78924329139737,0.04243451907696775,27.895689731458056,5.004866504175855,1.0355967679867755,legitimate
252.3.78.228,119.40.145.164,15825.73618509161,1234.046870317476,2024-09-09 01:51:03.963243,754.0136173321487,SMTP,6.985609067554557,11.16193178206412,0.226237899788692,7.4721999231905345,0.8660481851127317,47.586707336065714,9.943414227808843,0.0015576970630223727,phishing
101.64.3.204,242.153.74.13,50097.30295128333,2989.946123563705,2024-09-09 16:59:44.963243,729.015087220424,HTTP,0.7868873660980201,5.7014214125461695,0.06870529011401824,7.511766404009441,1.7938853285637537,66.09366837512013,-0.097039938322203,0.9887374088797942,legitimate
144.101.222.164,156.243.200.196,47920.28102128323,-915.493146849989,2024-09-08 18:43:49.963243,643.7373099238707,FTP,1.1913964566491,8.953613335959462,0.4485514918787663,7.368671765725102,4.103285830009454,116.50769531977367,10.212687075247766,0.9867959882628462,phishing
